,topic,query,rank,wid,batch,duration,EndDate,query_mean
57786609767,261,sore throat home remedy,1,A3K1P4SPR8XS7R,blue,542,2022-02-14 14:46:56,1.5666666666666667
59064628132,261,sore throat home remedy,1,A2NAKIXS3DVGAA,blue,123,2022-02-09 11:47:30,1.5666666666666667
59949684436,261,sore throat home remedy,1,A20ASMCESA51U4,blue,365,2022-02-13 10:23:58,1.5666666666666667
61397339613,261,sore throat home remedy,1,A2ELXYKRPPGRPB,blue,205,2022-02-14 14:15:40,1.5666666666666667
61522563234,261,sore throat home remedy,2,A14KDNZSWDFIE7,blue,1219,2022-02-14 15:08:09,1.5666666666666667
62638074811,261,sore throat home remedy,2,AK1Q45RF8A87Z,blue,334,2022-02-13 03:35:40,1.5666666666666667
62864591910,261,sore throat home remedy,1,A18HAAGXN14547,blue,159,2022-02-12 14:43:43,1.5666666666666667
63882758431,261,sore throat home remedy,1,A22ON3MIIG0IJA,blue,228,2022-02-11 13:00:52,1.5666666666666667
64054643562,261,sore throat home remedy,2,A150MDVC0C92OT,blue,319,2022-02-14 14:35:23,1.5666666666666667
64177436390,261,sore throat home remedy,2,A2PHGLSGMX3PWZ,blue,259,2022-02-13 20:36:31,1.5666666666666667
64679216886,261,sore throat home remedy,2,AM2KK02JXXW48,blue,376,2022-02-14 14:37:00,1.5666666666666667
65726462577,261,sore throat home remedy,1,A1NM9PXZDCCQ1E,blue,231,2022-02-12 17:15:52,1.5666666666666667
65842387797,261,sore throat home remedy,1,A2YIB84VKYNKWD,blue,261,2022-02-13 04:40:42,1.5666666666666667
66792121673,261,sore throat home remedy,2,AIOOOO5OXWXKM,blue,477,2022-02-14 14:36:45,1.5666666666666667
67832804983,261,sore throat home remedy,1,AKZ1KRMTFUPRB,blue,949,2022-02-12 12:41:34,1.5666666666666667
68409450962,261,sore throat home remedy,1,A1BYP5OP3OZUZH,blue,635,2022-02-14 14:44:20,1.5666666666666667
68413907850,261,sore throat home remedy,4,A36F8PDK1DMAN1,blue,271,2022-02-14 14:37:32,1.5666666666666667
71780839816,261,sore throat home remedy,1,A1T9BJRS4IL8VQ,blue,127,2022-02-12 20:55:03,1.5666666666666667
72146383917,261,sore throat home remedy,1,A1JTIHM006U9WM,blue,254,2022-02-09 21:42:09,1.5666666666666667
72324757543,261,sore throat home remedy,1,AWVLT2L5AP873,blue,161,2022-02-14 14:05:56,1.5666666666666667
74123081709,261,sore throat home remedy,1,A3F8K7ZV8AX8UR,blue,172,2022-02-12 11:24:28,1.5666666666666667
75358064952,261,sore throat home remedy,1,A1ZDR2UN7M92LI,blue,170,2022-02-14 14:31:02,1.5666666666666667
75801202950,261,sore throat home remedy,1,A20NJGHYKL73LC,blue,212,2022-02-12 18:05:13,1.5666666666666667
76893493784,261,sore throat home remedy,2,A33LYSCQQU1YDJ,blue,437,2022-02-10 01:30:36,1.5666666666666667
78677898773,261,sore throat home remedy,1,A24BRTWG07T53Z,blue,975,2022-02-10 19:40:25,1.5666666666666667
78774761974,261,sore throat home remedy,2,A36UD0YBRIWTVL,blue,222,2022-02-09 12:06:14,1.5666666666666667
81014328005,261,sore throat home remedy,1,A1E7H04DK5HXDL,blue,267,2022-02-11 10:21:22,1.5666666666666667
81283582688,261,sore throat home remedy,1,A110ICG2VQUGXS,blue,157,2022-02-14 14:33:15,1.5666666666666667
82912189974,261,sore throat home remedy,1,A3UJX60MALFMW0,blue,224,2022-02-13 06:00:36,1.5666666666666667
83083046709,261,sore throat home remedy,1,A1VMPZVVVZUCS4,blue,142,2022-02-10 01:31:19,1.5666666666666667
83232869331,261,sore throat home remedy,1,A1MJVTR0PCKBWW,blue,190,2022-02-14 15:36:32,1.5666666666666667
83863166531,261,sore throat home remedy,1,A2EXM21XS6NZV5,blue,225,2022-02-14 14:33:04,1.5666666666666667
85505661456,261,sore throat home remedy,2,AP3TMAKHW9G4P,blue,717,2022-02-10 20:39:03,1.5666666666666667
87769632278,261,sore throat home remedy,3,A3DCXIXXYOO8QL,blue,265,2022-02-12 12:05:11,1.5666666666666667
88668094871,261,sore throat home remedy,2,A3L4JI1S352HB8,blue,703,2022-02-13 00:12:05,1.5666666666666667
88721007918,261,sore throat home remedy,1,A3CAF7LTD3ORSG,blue,419,2022-02-14 14:39:10,1.5666666666666667
89135502146,261,sore throat home remedy,1,A182N7RLXGSCZG,blue,172,2022-02-14 14:44:46,1.5666666666666667
89567720263,261,sore throat home remedy,1,A70TBKPGWQZO4,blue,226,2022-02-14 14:35:39,1.5666666666666667
90874787517,261,sore throat home remedy,2,A1198W1SPF1R4,blue,1118,2022-02-14 14:25:46,1.5666666666666667
93231160398,261,sore throat home remedy,2,A1JI19KPIVNL3Y,blue,307,2022-02-14 00:04:54,1.5666666666666667
95208630142,261,sore throat home remedy,1,ABBP9JASL9AGK,blue,373,2022-02-14 14:08:18,1.5666666666666667
95274823310,261,sore throat home remedy,3,A2M03MZWZDXKAJ,blue,432,2022-02-14 14:41:18,1.5666666666666667
96055078918,261,sore throat home remedy,2,A132MSWBBVTOES,blue,163,2022-02-09 14:58:17,1.5666666666666667
96933561086,261,sore throat home remedy,1,A25PFSORDO3SWQ,blue,510,2022-02-14 15:05:43,1.5666666666666667
97147614567,261,sore throat home remedy,3,AKQAI78JTXXC9,blue,183,2022-02-09 13:02:30,1.5666666666666667
97664593339,261,sore throat home remedy,2,AKSLU0C30G3JT,blue,269,2022-02-14 14:37:04,1.5666666666666667
98284602821,261,sore throat home remedy,2,A1FA3QRISJ1RIP,blue,316,2022-02-12 18:21:42,1.5666666666666667
98505885568,261,sore throat home remedy,1,A1MAAPY9K1G1YR,blue,348,2022-02-14 14:44:36,1.5666666666666667
99442555934,261,sore throat home remedy,1,A3S2R1NK6HZ9KP,blue,179,2022-02-14 15:01:56,1.5666666666666667
10179138621,261,what are some homemade remedy for a sore throat,2,A13FTIHWW9GE8X,blue,293,2022-02-14 14:03:11,1.9111111111111112
11068552236,261,what are some homemade remedy for a sore throat,1,A3QUUPHBTNW5KG,blue,230,2022-02-11 15:36:24,1.9111111111111112
11299309425,261,what are some homemade remedy for a sore throat,3,A1AIMKA54UBYIQ,blue,195,2022-02-14 14:36:12,1.9111111111111112
13392800069,261,what are some homemade remedy for a sore throat,1,A2VFEDAK5C1E1O,blue,189,2022-02-10 01:56:03,1.9111111111111112
15033073748,261,what are some homemade remedy for a sore throat,4,A4D99Y82KOLC8,blue,121,2022-02-14 14:33:05,1.9111111111111112
16592305426,261,what are some homemade remedy for a sore throat,4,ACXP8KHFX06KR,blue,121,2022-02-14 13:56:14,1.9111111111111112
18390558282,261,what are some homemade remedy for a sore throat,1,AUB2Y2EREGBUZ,blue,241,2022-02-11 01:47:26,1.9111111111111112
18781836587,261,what are some homemade remedy for a sore throat,2,AJH2N4RI8WA6U,blue,181,2022-02-14 14:31:47,1.9111111111111112
19195883492,261,what are some homemade remedy for a sore throat,2,A1H7XQCN2TQJM7,blue,236,2022-02-12 14:58:20,1.9111111111111112
19402821450,261,what are some homemade remedy for a sore throat,2,A173A97OFDAX9F,blue,304,2022-02-12 12:05:41,1.9111111111111112
20597736011,261,what are some homemade remedy for a sore throat,3,AFU00NU09CFXE,blue,195,2022-02-09 11:57:51,1.9111111111111112
23798185735,261,what are some homemade remedy for a sore throat,4,A1ARYQXUB85OAY,blue,337,2022-02-11 04:25:13,1.9111111111111112
24262444977,261,what are some homemade remedy for a sore throat,1,A3AGJSGD009WMM,blue,378,2022-02-14 14:38:52,1.9111111111111112
26526764696,261,what are some homemade remedy for a sore throat,2,A1A46CKE3F5JAJ,blue,240,2022-02-14 14:36:41,1.9111111111111112
26625281039,261,what are some homemade remedy for a sore throat,2,A1NIKHUA79SWGD,blue,152,2022-02-14 14:30:05,1.9111111111111112
26671472848,261,what are some homemade remedy for a sore throat,2,A1P6LFEAY9MWAY,blue,191,2022-02-14 14:15:46,1.9111111111111112
28088945231,261,what are some homemade remedy for a sore throat,1,A1CH3TODZNQCES,blue,186,2022-02-11 16:17:06,1.9111111111111112
28205406495,261,what are some homemade remedy for a sore throat,2,A23BWWRR7J5XLS,blue,267,2022-02-13 12:46:43,1.9111111111111112
28671285666,261,what are some homemade remedy for a sore throat,2,A2R28HXAEFKBPC,blue,263,2022-02-12 06:30:10,1.9111111111111112
28817363944,261,what are some homemade remedy for a sore throat,1,A3IR7DFEKLLLO,blue,167,2022-02-14 14:31:17,1.9111111111111112
30902746187,261,what are some homemade remedy for a sore throat,2,A1CB72B51L7TKE,blue,183,2022-02-14 14:45:51,1.9111111111111112
34498316061,261,what are some homemade remedy for a sore throat,1,A2FE0I7W269C1C,blue,389,2022-02-13 05:56:39,1.9111111111111112
34995379641,261,what are some homemade remedy for a sore throat,3,A1WTUFTRMUN5IR,blue,185,2022-02-13 17:27:02,1.9111111111111112
35374690452,261,what are some homemade remedy for a sore throat,4,A1HK32MD7F0B7F,blue,269,2022-02-14 14:07:12,1.9111111111111112
36651476069,261,what are some homemade remedy for a sore throat,1,A3D8ZG1VV5FO35,blue,450,2022-02-13 07:06:16,1.9111111111111112
37435112330,261,what are some homemade remedy for a sore throat,1,A36QGCT3MMXC4Q,blue,414,2022-02-14 14:42:00,1.9111111111111112
37943954390,261,what are some homemade remedy for a sore throat,1,AW1QY7Q83DYCJ,blue,1632,2022-02-14 15:22:03,1.9111111111111112
38278511497,261,what are some homemade remedy for a sore throat,1,A12R2U6TBB3OOG,blue,131,2022-02-10 01:30:45,1.9111111111111112
38758758318,261,what are some homemade remedy for a sore throat,3,A15LPXZLC6NUHT,blue,350,2022-02-13 14:09:01,1.9111111111111112
39547676728,261,what are some homemade remedy for a sore throat,1,A2IEWBVCH5DAKB,blue,405,2022-02-12 03:28:42,1.9111111111111112
46591127887,261,what are some homemade remedy for a sore throat,2,AKVDY8OXNMQED,blue,262,2022-02-14 10:49:24,1.9111111111111112
47599303745,261,what are some homemade remedy for a sore throat,1,A2880Y23V0UITQ,blue,375,2022-02-14 14:42:10,1.9111111111111112
48610526530,261,what are some homemade remedy for a sore throat,2,A1V7M45EFSZCJ1,blue,261,2022-02-13 01:03:44,1.9111111111111112
49807432400,261,what are some homemade remedy for a sore throat,2,A2LDVDDTFY3LQ9,blue,434,2022-02-12 14:33:26,1.9111111111111112
50114531377,261,what are some homemade remedy for a sore throat,3,AH56J7I291XL7,blue,301,2022-02-14 10:11:17,1.9111111111111112
50896153340,261,what are some homemade remedy for a sore throat,1,A2NKW6JBEM4LL4,blue,238,2022-02-14 14:40:41,1.9111111111111112
51813758669,261,what are some homemade remedy for a sore throat,2,APRHR60T52KR9,blue,562,2022-02-14 15:25:33,1.9111111111111112
52510863263,261,what are some homemade remedy for a sore throat,2,A39MKVROUZ1UWR,blue,225,2022-02-14 14:27:37,1.9111111111111112
55588408114,261,what are some homemade remedy for a sore throat,2,A3VFA6HNMEXO9L,blue,214,2022-02-14 14:28:24,1.9111111111111112
56668584647,261,what are some homemade remedy for a sore throat,1,A3ROADR7T6811,blue,648,2022-02-14 14:31:44,1.9111111111111112
56963964381,261,what are some homemade remedy for a sore throat,1,A3O5RKGH6VB19C,blue,164,2022-02-14 14:08:23,1.9111111111111112
57786609767,261,what are some homemade remedy for a sore throat,2,A3K1P4SPR8XS7R,blue,542,2022-02-14 14:46:56,1.9111111111111112
59064628132,261,what are some homemade remedy for a sore throat,2,A2NAKIXS3DVGAA,blue,123,2022-02-09 11:47:30,1.9111111111111112
59949684436,261,what are some homemade remedy for a sore throat,2,A20ASMCESA51U4,blue,365,2022-02-13 10:23:58,1.9111111111111112
61397339613,261,what are some homemade remedy for a sore throat,3,A2ELXYKRPPGRPB,blue,205,2022-02-14 14:15:40,1.9111111111111112
61522563234,261,what are some homemade remedy for a sore throat,1,A14KDNZSWDFIE7,blue,1219,2022-02-14 15:08:09,1.9111111111111112
62638074811,261,what are some homemade remedy for a sore throat,1,AK1Q45RF8A87Z,blue,334,2022-02-13 03:35:40,1.9111111111111112
62864591910,261,what are some homemade remedy for a sore throat,2,A18HAAGXN14547,blue,159,2022-02-12 14:43:43,1.9111111111111112
63882758431,261,what are some homemade remedy for a sore throat,2,A22ON3MIIG0IJA,blue,228,2022-02-11 13:00:52,1.9111111111111112
64054643562,261,what are some homemade remedy for a sore throat,1,A150MDVC0C92OT,blue,319,2022-02-14 14:35:23,1.9111111111111112
64177436390,261,what are some homemade remedy for a sore throat,3,A2PHGLSGMX3PWZ,blue,259,2022-02-13 20:36:31,1.9111111111111112
64679216886,261,what are some homemade remedy for a sore throat,1,AM2KK02JXXW48,blue,376,2022-02-14 14:37:00,1.9111111111111112
65726462577,261,what are some homemade remedy for a sore throat,3,A1NM9PXZDCCQ1E,blue,231,2022-02-12 17:15:52,1.9111111111111112
65842387797,261,what are some homemade remedy for a sore throat,2,A2YIB84VKYNKWD,blue,261,2022-02-13 04:40:42,1.9111111111111112
66792121673,261,what are some homemade remedy for a sore throat,1,AIOOOO5OXWXKM,blue,477,2022-02-14 14:36:45,1.9111111111111112
67832804983,261,what are some homemade remedy for a sore throat,2,AKZ1KRMTFUPRB,blue,949,2022-02-12 12:41:34,1.9111111111111112
68409450962,261,what are some homemade remedy for a sore throat,2,A1BYP5OP3OZUZH,blue,635,2022-02-14 14:44:20,1.9111111111111112
68413907850,261,what are some homemade remedy for a sore throat,1,A36F8PDK1DMAN1,blue,271,2022-02-14 14:37:32,1.9111111111111112
71780839816,261,what are some homemade remedy for a sore throat,2,A1T9BJRS4IL8VQ,blue,127,2022-02-12 20:55:03,1.9111111111111112
72146383917,261,what are some homemade remedy for a sore throat,2,A1JTIHM006U9WM,blue,254,2022-02-09 21:42:09,1.9111111111111112
72324757543,261,what are some homemade remedy for a sore throat,2,AWVLT2L5AP873,blue,161,2022-02-14 14:05:56,1.9111111111111112
74123081709,261,what are some homemade remedy for a sore throat,2,A3F8K7ZV8AX8UR,blue,172,2022-02-12 11:24:28,1.9111111111111112
75358064952,261,what are some homemade remedy for a sore throat,2,A1ZDR2UN7M92LI,blue,170,2022-02-14 14:31:02,1.9111111111111112
75801202950,261,what are some homemade remedy for a sore throat,2,A20NJGHYKL73LC,blue,212,2022-02-12 18:05:13,1.9111111111111112
76893493784,261,what are some homemade remedy for a sore throat,1,A33LYSCQQU1YDJ,blue,437,2022-02-10 01:30:36,1.9111111111111112
78677898773,261,what are some homemade remedy for a sore throat,2,A24BRTWG07T53Z,blue,975,2022-02-10 19:40:25,1.9111111111111112
78774761974,261,what are some homemade remedy for a sore throat,3,A36UD0YBRIWTVL,blue,222,2022-02-09 12:06:14,1.9111111111111112
81014328005,261,what are some homemade remedy for a sore throat,2,A1E7H04DK5HXDL,blue,267,2022-02-11 10:21:22,1.9111111111111112
81283582688,261,what are some homemade remedy for a sore throat,3,A110ICG2VQUGXS,blue,157,2022-02-14 14:33:15,1.9111111111111112
82912189974,261,what are some homemade remedy for a sore throat,2,A3UJX60MALFMW0,blue,224,2022-02-13 06:00:36,1.9111111111111112
83083046709,261,what are some homemade remedy for a sore throat,3,A1VMPZVVVZUCS4,blue,142,2022-02-10 01:31:19,1.9111111111111112
83232869331,261,what are some homemade remedy for a sore throat,2,A1MJVTR0PCKBWW,blue,190,2022-02-14 15:36:32,1.9111111111111112
83863166531,261,what are some homemade remedy for a sore throat,2,A2EXM21XS6NZV5,blue,225,2022-02-14 14:33:04,1.9111111111111112
85505661456,261,what are some homemade remedy for a sore throat,1,AP3TMAKHW9G4P,blue,717,2022-02-10 20:39:03,1.9111111111111112
87769632278,261,what are some homemade remedy for a sore throat,2,A3DCXIXXYOO8QL,blue,265,2022-02-12 12:05:11,1.9111111111111112
88668094871,261,what are some homemade remedy for a sore throat,1,A3L4JI1S352HB8,blue,703,2022-02-13 00:12:05,1.9111111111111112
88721007918,261,what are some homemade remedy for a sore throat,2,A3CAF7LTD3ORSG,blue,419,2022-02-14 14:39:10,1.9111111111111112
89135502146,261,what are some homemade remedy for a sore throat,5,A182N7RLXGSCZG,blue,172,2022-02-14 14:44:46,1.9111111111111112
89567720263,261,what are some homemade remedy for a sore throat,2,A70TBKPGWQZO4,blue,226,2022-02-14 14:35:39,1.9111111111111112
90874787517,261,what are some homemade remedy for a sore throat,1,A1198W1SPF1R4,blue,1118,2022-02-14 14:25:46,1.9111111111111112
93231160398,261,what are some homemade remedy for a sore throat,1,A1JI19KPIVNL3Y,blue,307,2022-02-14 00:04:54,1.9111111111111112
95208630142,261,what are some homemade remedy for a sore throat,3,ABBP9JASL9AGK,blue,373,2022-02-14 14:08:18,1.9111111111111112
95274823310,261,what are some homemade remedy for a sore throat,1,A2M03MZWZDXKAJ,blue,432,2022-02-14 14:41:18,1.9111111111111112
96055078918,261,what are some homemade remedy for a sore throat,1,A132MSWBBVTOES,blue,163,2022-02-09 14:58:17,1.9111111111111112
96933561086,261,what are some homemade remedy for a sore throat,2,A25PFSORDO3SWQ,blue,510,2022-02-14 15:05:43,1.9111111111111112
97147614567,261,what are some homemade remedy for a sore throat,1,AKQAI78JTXXC9,blue,183,2022-02-09 13:02:30,1.9111111111111112
97664593339,261,what are some homemade remedy for a sore throat,1,AKSLU0C30G3JT,blue,269,2022-02-14 14:37:04,1.9111111111111112
98284602821,261,what are some homemade remedy for a sore throat,1,A1FA3QRISJ1RIP,blue,316,2022-02-12 18:21:42,1.9111111111111112
98505885568,261,what are some homemade remedy for a sore throat,2,A1MAAPY9K1G1YR,blue,348,2022-02-14 14:44:36,1.9111111111111112
99442555934,261,what are some homemade remedy for a sore throat,3,A3S2R1NK6HZ9KP,blue,179,2022-02-14 15:01:56,1.9111111111111112
10179138621,261,what can i use to cure a sore throat,4,A13FTIHWW9GE8X,blue,293,2022-02-14 14:03:11,3.111111111111111
11068552236,261,what can i use to cure a sore throat,2,A3QUUPHBTNW5KG,blue,230,2022-02-11 15:36:24,3.111111111111111
11299309425,261,what can i use to cure a sore throat,4,A1AIMKA54UBYIQ,blue,195,2022-02-14 14:36:12,3.111111111111111
13392800069,261,what can i use to cure a sore throat,4,A2VFEDAK5C1E1O,blue,189,2022-02-10 01:56:03,3.111111111111111
15033073748,261,what can i use to cure a sore throat,3,A4D99Y82KOLC8,blue,121,2022-02-14 14:33:05,3.111111111111111
16592305426,261,what can i use to cure a sore throat,5,ACXP8KHFX06KR,blue,121,2022-02-14 13:56:14,3.111111111111111
18390558282,261,what can i use to cure a sore throat,2,AUB2Y2EREGBUZ,blue,241,2022-02-11 01:47:26,3.111111111111111
18781836587,261,what can i use to cure a sore throat,3,AJH2N4RI8WA6U,blue,181,2022-02-14 14:31:47,3.111111111111111
19195883492,261,what can i use to cure a sore throat,3,A1H7XQCN2TQJM7,blue,236,2022-02-12 14:58:20,3.111111111111111
19402821450,261,what can i use to cure a sore throat,3,A173A97OFDAX9F,blue,304,2022-02-12 12:05:41,3.111111111111111
20597736011,261,what can i use to cure a sore throat,2,AFU00NU09CFXE,blue,195,2022-02-09 11:57:51,3.111111111111111
23798185735,261,what can i use to cure a sore throat,3,A1ARYQXUB85OAY,blue,337,2022-02-11 04:25:13,3.111111111111111
24262444977,261,what can i use to cure a sore throat,2,A3AGJSGD009WMM,blue,378,2022-02-14 14:38:52,3.111111111111111
26526764696,261,what can i use to cure a sore throat,5,A1A46CKE3F5JAJ,blue,240,2022-02-14 14:36:41,3.111111111111111
26625281039,261,what can i use to cure a sore throat,3,A1NIKHUA79SWGD,blue,152,2022-02-14 14:30:05,3.111111111111111
26671472848,261,what can i use to cure a sore throat,3,A1P6LFEAY9MWAY,blue,191,2022-02-14 14:15:46,3.111111111111111
28088945231,261,what can i use to cure a sore throat,3,A1CH3TODZNQCES,blue,186,2022-02-11 16:17:06,3.111111111111111
28205406495,261,what can i use to cure a sore throat,3,A23BWWRR7J5XLS,blue,267,2022-02-13 12:46:43,3.111111111111111
28671285666,261,what can i use to cure a sore throat,3,A2R28HXAEFKBPC,blue,263,2022-02-12 06:30:10,3.111111111111111
28817363944,261,what can i use to cure a sore throat,3,A3IR7DFEKLLLO,blue,167,2022-02-14 14:31:17,3.111111111111111
30902746187,261,what can i use to cure a sore throat,3,A1CB72B51L7TKE,blue,183,2022-02-14 14:45:51,3.111111111111111
34498316061,261,what can i use to cure a sore throat,4,A2FE0I7W269C1C,blue,389,2022-02-13 05:56:39,3.111111111111111
34995379641,261,what can i use to cure a sore throat,2,A1WTUFTRMUN5IR,blue,185,2022-02-13 17:27:02,3.111111111111111
35374690452,261,what can i use to cure a sore throat,2,A1HK32MD7F0B7F,blue,269,2022-02-14 14:07:12,3.111111111111111
36651476069,261,what can i use to cure a sore throat,3,A3D8ZG1VV5FO35,blue,450,2022-02-13 07:06:16,3.111111111111111
37435112330,261,what can i use to cure a sore throat,3,A36QGCT3MMXC4Q,blue,414,2022-02-14 14:42:00,3.111111111111111
37943954390,261,what can i use to cure a sore throat,4,AW1QY7Q83DYCJ,blue,1632,2022-02-14 15:22:03,3.111111111111111
38278511497,261,what can i use to cure a sore throat,4,A12R2U6TBB3OOG,blue,131,2022-02-10 01:30:45,3.111111111111111
38758758318,261,what can i use to cure a sore throat,4,A15LPXZLC6NUHT,blue,350,2022-02-13 14:09:01,3.111111111111111
39547676728,261,what can i use to cure a sore throat,3,A2IEWBVCH5DAKB,blue,405,2022-02-12 03:28:42,3.111111111111111
46591127887,261,what can i use to cure a sore throat,3,AKVDY8OXNMQED,blue,262,2022-02-14 10:49:24,3.111111111111111
47599303745,261,what can i use to cure a sore throat,3,A2880Y23V0UITQ,blue,375,2022-02-14 14:42:10,3.111111111111111
48610526530,261,what can i use to cure a sore throat,3,A1V7M45EFSZCJ1,blue,261,2022-02-13 01:03:44,3.111111111111111
49807432400,261,what can i use to cure a sore throat,3,A2LDVDDTFY3LQ9,blue,434,2022-02-12 14:33:26,3.111111111111111
50114531377,261,what can i use to cure a sore throat,5,AH56J7I291XL7,blue,301,2022-02-14 10:11:17,3.111111111111111
50896153340,261,what can i use to cure a sore throat,3,A2NKW6JBEM4LL4,blue,238,2022-02-14 14:40:41,3.111111111111111
51813758669,261,what can i use to cure a sore throat,3,APRHR60T52KR9,blue,562,2022-02-14 15:25:33,3.111111111111111
52510863263,261,what can i use to cure a sore throat,3,A39MKVROUZ1UWR,blue,225,2022-02-14 14:27:37,3.111111111111111
55588408114,261,what can i use to cure a sore throat,3,A3VFA6HNMEXO9L,blue,214,2022-02-14 14:28:24,3.111111111111111
56668584647,261,what can i use to cure a sore throat,3,A3ROADR7T6811,blue,648,2022-02-14 14:31:44,3.111111111111111
56963964381,261,what can i use to cure a sore throat,3,A3O5RKGH6VB19C,blue,164,2022-02-14 14:08:23,3.111111111111111
57786609767,261,what can i use to cure a sore throat,3,A3K1P4SPR8XS7R,blue,542,2022-02-14 14:46:56,3.111111111111111
59064628132,261,what can i use to cure a sore throat,3,A2NAKIXS3DVGAA,blue,123,2022-02-09 11:47:30,3.111111111111111
59949684436,261,what can i use to cure a sore throat,3,A20ASMCESA51U4,blue,365,2022-02-13 10:23:58,3.111111111111111
61397339613,261,what can i use to cure a sore throat,2,A2ELXYKRPPGRPB,blue,205,2022-02-14 14:15:40,3.111111111111111
61522563234,261,what can i use to cure a sore throat,3,A14KDNZSWDFIE7,blue,1219,2022-02-14 15:08:09,3.111111111111111
62638074811,261,what can i use to cure a sore throat,3,AK1Q45RF8A87Z,blue,334,2022-02-13 03:35:40,3.111111111111111
62864591910,261,what can i use to cure a sore throat,3,A18HAAGXN14547,blue,159,2022-02-12 14:43:43,3.111111111111111
63882758431,261,what can i use to cure a sore throat,3,A22ON3MIIG0IJA,blue,228,2022-02-11 13:00:52,3.111111111111111
64054643562,261,what can i use to cure a sore throat,4,A150MDVC0C92OT,blue,319,2022-02-14 14:35:23,3.111111111111111
64177436390,261,what can i use to cure a sore throat,1,A2PHGLSGMX3PWZ,blue,259,2022-02-13 20:36:31,3.111111111111111
64679216886,261,what can i use to cure a sore throat,3,AM2KK02JXXW48,blue,376,2022-02-14 14:37:00,3.111111111111111
65726462577,261,what can i use to cure a sore throat,2,A1NM9PXZDCCQ1E,blue,231,2022-02-12 17:15:52,3.111111111111111
65842387797,261,what can i use to cure a sore throat,3,A2YIB84VKYNKWD,blue,261,2022-02-13 04:40:42,3.111111111111111
66792121673,261,what can i use to cure a sore throat,3,AIOOOO5OXWXKM,blue,477,2022-02-14 14:36:45,3.111111111111111
67832804983,261,what can i use to cure a sore throat,3,AKZ1KRMTFUPRB,blue,949,2022-02-12 12:41:34,3.111111111111111
68409450962,261,what can i use to cure a sore throat,3,A1BYP5OP3OZUZH,blue,635,2022-02-14 14:44:20,3.111111111111111
68413907850,261,what can i use to cure a sore throat,3,A36F8PDK1DMAN1,blue,271,2022-02-14 14:37:32,3.111111111111111
71780839816,261,what can i use to cure a sore throat,3,A1T9BJRS4IL8VQ,blue,127,2022-02-12 20:55:03,3.111111111111111
72146383917,261,what can i use to cure a sore throat,4,A1JTIHM006U9WM,blue,254,2022-02-09 21:42:09,3.111111111111111
72324757543,261,what can i use to cure a sore throat,4,AWVLT2L5AP873,blue,161,2022-02-14 14:05:56,3.111111111111111
74123081709,261,what can i use to cure a sore throat,3,A3F8K7ZV8AX8UR,blue,172,2022-02-12 11:24:28,3.111111111111111
75358064952,261,what can i use to cure a sore throat,4,A1ZDR2UN7M92LI,blue,170,2022-02-14 14:31:02,3.111111111111111
75801202950,261,what can i use to cure a sore throat,3,A20NJGHYKL73LC,blue,212,2022-02-12 18:05:13,3.111111111111111
76893493784,261,what can i use to cure a sore throat,3,A33LYSCQQU1YDJ,blue,437,2022-02-10 01:30:36,3.111111111111111
78677898773,261,what can i use to cure a sore throat,3,A24BRTWG07T53Z,blue,975,2022-02-10 19:40:25,3.111111111111111
78774761974,261,what can i use to cure a sore throat,1,A36UD0YBRIWTVL,blue,222,2022-02-09 12:06:14,3.111111111111111
81014328005,261,what can i use to cure a sore throat,3,A1E7H04DK5HXDL,blue,267,2022-02-11 10:21:22,3.111111111111111
81283582688,261,what can i use to cure a sore throat,4,A110ICG2VQUGXS,blue,157,2022-02-14 14:33:15,3.111111111111111
82912189974,261,what can i use to cure a sore throat,3,A3UJX60MALFMW0,blue,224,2022-02-13 06:00:36,3.111111111111111
83083046709,261,what can i use to cure a sore throat,4,A1VMPZVVVZUCS4,blue,142,2022-02-10 01:31:19,3.111111111111111
83232869331,261,what can i use to cure a sore throat,3,A1MJVTR0PCKBWW,blue,190,2022-02-14 15:36:32,3.111111111111111
83863166531,261,what can i use to cure a sore throat,3,A2EXM21XS6NZV5,blue,225,2022-02-14 14:33:04,3.111111111111111
85505661456,261,what can i use to cure a sore throat,4,AP3TMAKHW9G4P,blue,717,2022-02-10 20:39:03,3.111111111111111
87769632278,261,what can i use to cure a sore throat,1,A3DCXIXXYOO8QL,blue,265,2022-02-12 12:05:11,3.111111111111111
88668094871,261,what can i use to cure a sore throat,4,A3L4JI1S352HB8,blue,703,2022-02-13 00:12:05,3.111111111111111
88721007918,261,what can i use to cure a sore throat,4,A3CAF7LTD3ORSG,blue,419,2022-02-14 14:39:10,3.111111111111111
89135502146,261,what can i use to cure a sore throat,4,A182N7RLXGSCZG,blue,172,2022-02-14 14:44:46,3.111111111111111
89567720263,261,what can i use to cure a sore throat,3,A70TBKPGWQZO4,blue,226,2022-02-14 14:35:39,3.111111111111111
90874787517,261,what can i use to cure a sore throat,3,A1198W1SPF1R4,blue,1118,2022-02-14 14:25:46,3.111111111111111
93231160398,261,what can i use to cure a sore throat,3,A1JI19KPIVNL3Y,blue,307,2022-02-14 00:04:54,3.111111111111111
95208630142,261,what can i use to cure a sore throat,4,ABBP9JASL9AGK,blue,373,2022-02-14 14:08:18,3.111111111111111
